ImageId,geom,ClassType,Xmax,Ymin,geom_red
6010_1_2,"[(2418, 736), (2423, 737), (2423, 749), (2419, 766), (2410, 794), (2408, 809), (2405, 827), (2407, 849), (2412, 876), (2412, 885), (2411, 911), (2406, 937), (2398, 968), (2385, 1008), (2381, 1042), (2387, 1072), (2389, 1086), (2389, 1104), (2396, 1129), (2404, 1134), (2406, 1141), (2404, 1147), (2396, 1145), (2393, 1137), (2388, 1110), (2386, 1088), (2382, 1067), (2378, 1042), (2379, 1029), (2382, 1007), (2387, 990), (2393, 966), (2397, 953), (2403, 920), (2405, 896), (2405, 880), (2401, 864), (2398, 839), (2397, 824), (2400, 809), (2404, 795), (2410, 777), (2417, 757), (2418, 736)]",4,0.009169,-0.009042,69059
6010_1_2,"[(3088, 811), (3051, 864), (3021, 906), (2999, 947), (2993, 939), (3031, 879), (3086, 803), (3098, 779), (3110, 759), (3122, 732), (3148, 677), (3156, 636), (3166, 591), (3183, 557), (3215, 516), (3253, 475), (3295, 420), (3333, 362), (3362, 330), (3390, 303), (3390, 310), (3356, 344), (3338, 365), (3315, 401), (3290, 435), (3260, 474), (3229, 511), (3201, 546), (3187, 562), (3170, 595), (3154, 676), (3121, 752), (3103, 784), (3088, 811)]",4,0.009169,-0.009042,69060
6040_4_4,"[(2190, 3278), (2193, 3256), (2209, 3201), (2229, 3148), (2248, 3096), (2269, 3057), (2282, 3031), (2295, 3018), (2309, 3010), (2325, 3007), (2330, 3010), (2322, 3016), (2300, 3022), (2284, 3041), (2273, 3067), (2253, 3103), (2240, 3140), (2229, 3170), (2215, 3217), (2202, 3265), (2202, 3277), (2207, 3294), (2221, 3325), (2219, 3331), (2212, 3332), (2199, 3301), (2190, 3278)]",4,0.0091449,-0.0090342,70802
6040_4_4,"[(0, 1747), (0, 1738), (258, 1689), (346, 1677), (408, 1665), (411, 1676), (257, 1702), (178, 1718), (112, 1729), (0, 1747)]",4,0.0091449,-0.0090342,70803
6040_4_4,"[(1802, 2607), (1805, 2599), (1806, 2596), (1813, 2591), (1820, 2594), (1818, 2604), (1810, 2611), (1809, 2628), (1811, 2662), (1807, 2710), (1795, 2745), (1787, 2767), (1773, 2787), (1758, 2804), (1752, 2820), (1744, 2851), (1737, 2885), (1738, 2905), (1737, 2920), (1726, 2931), (1714, 2932), (1711, 2937), (1696, 2962), (1687, 2977), (1678, 2997), (1672, 2995), (1680, 2972), (1691, 2958), (1700, 2940), (1709, 2925), (1727, 2916), (1728, 2905), (1728, 2884), (1739, 2835), (1746, 2809), (1756, 2793), (1776, 2765), (1793, 2715), (1800, 2682), (1801, 2633), (1802, 2607)]",4,0.0091449,-0.0090342,70804
6040_4_4,"[(2551, 0), (2574, 0), (2594, 62), (2609, 125), (2616, 160), (2609, 196), (2608, 245), (2601, 293), (2614, 342), (2628, 369), (2644, 389), (2664, 405), (2701, 421), (2734, 423), (2795, 435), (2885, 440), (2971, 450), (3075, 459), (3112, 394), (3137, 398), (3117, 454), (3150, 481), (3116, 496), (3067, 481), (2983, 475), (2900, 467), (2803, 463), (2718, 452), (2669, 458), (2636, 458), (2609, 460), (2596, 503), (2594, 590), (2577, 583), (2575, 499), (2574, 441), (2530, 429), (2473, 395), (2472, 374), (2463, 346), (2480, 330), (2548, 377), (2580, 386), (2575, 319), (2578, 255), (2584, 201), (2590, 152), (2579, 101), (2564, 47), (2551, 0)]",4,0.0091449,-0.0090342,70805
6040_4_4,"[(1806, 1147), (1725, 1098), (1677, 1149), (1580, 1223), (1533, 1271), (1428, 1435), (1294, 1691), (1154, 1980), (1135, 1997), (1096, 2029), (1082, 2051), (1039, 2181), (996, 2364), (965, 2489), (943, 2528), (900, 2647), (885, 2664), (876, 2684), (825, 2821), (807, 2869), (763, 2937), (720, 3008), (632, 3117), (604, 3146), (594, 3162), (589, 3173), (551, 3236), (539, 3263), (524, 3275), (491, 3288), (464, 3311), (433, 3348), (412, 3348), (470, 3285), (484, 3274), (511, 3263), (525, 3252), (538, 3237), (557, 3197), (569, 3174), (583, 3152), (620, 3102), (709, 2997), (774, 2890), (792, 2854), (856, 2690), (865, 2668), (882, 2647), (888, 2636), (926, 2533), (960, 2411), (963, 2382), (979, 2342), (1006, 2249), (1073, 2038), (1085, 2018), (1128, 1984), (1140, 1963), (1263, 1718), (1328, 1563), (1423, 1387), (1485, 1297), (1521, 1250), (1541, 1229), (1537, 1234), (1514, 1227), (1479, 1216), (1466, 1214), (1440, 1223), (1428, 1228), (1392, 1228), (1369, 1216), (1334, 1192), (1297, 1162), (1269, 1138), (1241, 1120), (1214, 1108), (1173, 1089), (1145, 1079), (1117, 1045), (1097, 1024), (1077, 1013), (1018, 1077), (1015, 1073), (1071, 1011), (1040, 999), (980, 1022), (949, 1031), (933, 1023), (941, 1007), (959, 1002), (972, 1006), (991, 1013), (1034, 996), (1013, 984), (1021, 979), (1030, 986), (1043, 992), (1049, 995), (1081, 977), (1146, 937), (1177, 916), (1207, 887), (1247, 853), (1272, 827), (1302, 804), (1360, 756), (1347, 745), (1327, 732), (1301, 723), (1272, 715), (1217, 710), (1171, 704), (1128, 698), (1086, 698), (1027, 697), (1028, 692), (1072, 691), (1112, 693), (1143, 693), (1195, 698), (1230, 695), (1281, 691), (1314, 687), (1331, 691), (1341, 707), (1334, 723), (1326, 724), (1344, 733), (1365, 750), (1426, 694), (1490, 644), (1578, 582), (1632, 534), (1696, 474), (1741, 438), (1768, 419), (1801, 388), (1827, 361), (1848, 338), (1877, 324), (1877, 323), (1908, 310), (1946, 245), (1971, 206), (2028, 138), (2049, 97), (2120, 0), (2162, 0), (2104, 77), (2151, 123), (2205, 169), (2254, 200), (2323, 241), (2377, 275), (2368, 290), (2326, 264), (2250, 218), (2186, 183), (2143, 142), (2110, 118), (2086, 102), (2090, 96), (2090, 96), (2051, 163), (1978, 264), (1958, 308), (1954, 321), (1945, 419), (1916, 609), (1865, 892), (1855, 932), (1823, 1148), (1823, 1150), (1822, 1161), (1821, 1162), (1810, 1308), (1807, 1347), (1823, 1443), (1854, 1685), (1856, 1774), (1893, 1964), (1903, 2014), (1909, 2057), (1911, 2104), (1889, 2098), (1887, 2068), (1881, 2036), (1877, 2006), (1843, 1814), (1840, 1759), (1841, 1683), (1834, 1643), (1803, 1453), (1796, 1398), (1793, 1352), (1795, 1311), (1805, 1149), (1806, 1147)]",4,0.0091449,-0.0090342,70806
6040_4_4,"[(1982, 1294), (2002, 1307), (2017, 1314), (2036, 1321), (2057, 1328), (2064, 1336), (2089, 1366), (2111, 1394), (2126, 1400), (2132, 1405), (2132, 1422), (2149, 1447), (2183, 1483), (2199, 1501), (2211, 1513), (2207, 1516), (2185, 1497), (2150, 1460), (2119, 1420), (2105, 1397), (2080, 1366), (2057, 1336), (2047, 1331), (2026, 1325), (1998, 1315), (1979, 1298), (1982, 1294)]",4,0.0091449,-0.0090342,70807
6040_4_4,"[(1876, 648), (1855, 697), (1822, 765), (1803, 817), (1792, 855), (1765, 896), (1738, 939), (1719, 993), (1698, 1063), (1703, 1073), (1712, 1079), (1689, 1101), (1673, 1116), (1682, 1078), (1690, 1049), (1703, 999), (1718, 955), (1729, 930), (1749, 900), (1775, 865), (1787, 832), (1797, 799), (1822, 739), (1845, 684), (1861, 651), (1881, 619), (1876, 648)]",4,0.0091449,-0.0090342,70808
6100_2_2,"[(3390, 635), (3362, 663), (3330, 709), (3282, 780), (3211, 881), (3165, 956), (3091, 1064), (3036, 1149), (2988, 1230), (2898, 1355), (2785, 1529), (2721, 1627), (2662, 1714), (2618, 1775), (2585, 1821), (2545, 1872), (2504, 1926), (2409, 2036), (2311, 2138), (2237, 2218), (2179, 2277), (2116, 2343), (2069, 2390), (2010, 2451), (1951, 2510), (1866, 2599), (1680, 2792), (1392, 3099), (1226, 3274), (1155, 3348), (1111, 3348), (1209, 3243), (1329, 3115), (1487, 2954), (1569, 2870), (1693, 2745), (1824, 2605), (1957, 2460), (2064, 2347), (2150, 2252), (2178, 2226), (2208, 2194), (2293, 2105), (2347, 2047), (2405, 1983), (2469, 1910), (2515, 1855), (2539, 1823), (2562, 1796), (2600, 1740), (2659, 1654), (2706, 1588), (2729, 1556), (2780, 1477), (2829, 1404), (2909, 1285), (2959, 1211), (3111, 973), (3190, 851), (3294, 702), (3358, 628), (3372, 588), (3348, 508), (3323, 435), (3288, 355), (3247, 257), (3185, 99), (3144, 0), (3175, 0), (3200, 62), (3238, 153), (3280, 258), (3343, 401), (3378, 481), (3390, 514), (3390, 635)]",3,0.009156,-0.009042,73802
6100_2_2,"[(715, 3193), (716, 3196), (656, 3193), (564, 3196), (551, 3199), (496, 3219), (477, 3217), (407, 3201), (365, 3194), (357, 3194), (339, 3201), (267, 3277), (212, 3334), (199, 3348), (198, 3348), (199, 3346), (294, 3239), (328, 3203), (340, 3196), (357, 3191), (374, 3189), (438, 3205), (482, 3215), (506, 3212), (526, 3205), (551, 3192), (575, 3191), (640, 3188), (700, 3190), (715, 3193)]",4,0.009156,-0.009042,73803
6100_2_2,"[(2906, 3297), (2900, 3294), (2907, 3285), (2920, 3276), (2931, 3269), (2947, 3264), (2970, 3260), (2985, 3259), (2997, 3260), (2997, 3264), (2981, 3262), (2966, 3266), (2949, 3269), (2934, 3273), (2923, 3279), (2913, 3286), (2906, 3297)]",4,0.009156,-0.009042,73804
6100_2_2,"[(3390, 2690), (3390, 2972), (3382, 2985), (3381, 3005), (3389, 3028), (3377, 3041), (3361, 3042), (3349, 3058), (3342, 3075), (3337, 3119), (3334, 3161), (3334, 3193), (3334, 3228), (3336, 3260), (3331, 3292), (3328, 3316), (3326, 3332), (3320, 3348), (3277, 3348), (3282, 3313), (3288, 3272), (3295, 3235), (3300, 3216), (3302, 3180), (3297, 3162), (3297, 3142), (3296, 3121), (3288, 3100), (3292, 3075), (3294, 3055), (3287, 3057), (3256, 3068), (3228, 3083), (3214, 3071), (3236, 3045), (3269, 3029), (3281, 3027), (3309, 3005), (3317, 2989), (3341, 2942), (3353, 2886), (3372, 2799), (3380, 2730), (3373, 2729), (3345, 2731), (3294, 2742), (3291, 2798), (3287, 2890), (3280, 2963), (3276, 2964), (3282, 2900), (3285, 2788), (3289, 2743), (3272, 2747), (3188, 2761), (3113, 2784), (2982, 2846), (2838, 2918), (2825, 2908), (2824, 2895), (2831, 2891), (2838, 2889), (2847, 2886), (2856, 2882), (2873, 2878), (2892, 2872), (2923, 2861), (3064, 2790), (3148, 2761), (3217, 2747), (3329, 2726), (3340, 2724), (3364, 2718), (3355, 2710), (3346, 2694), (3337, 2650), (3336, 2619), (3330, 2592), (3303, 2545), (3292, 2538), (3228, 2426), (3151, 2319), (3129, 2263), (3123, 2251), (3073, 2124), (3046, 2032), (3049, 2031), (3077, 2124), (3106, 2198), (3129, 2251), (3154, 2310), (3154, 2314), (3168, 2328), (3257, 2457), (3265, 2468), (3284, 2482), (3286, 2483), (3300, 2484), (3308, 2483), (3321, 2479), (3340, 2467), (3354, 2454), (3373, 2439), (3390, 2424), (3390, 2439), (3353, 2461), (3315, 2500), (3312, 2514), (3309, 2534), (3312, 2545), (3331, 2580), (3345, 2601), (3350, 2617), (3346, 2632), (3344, 2656), (3350, 2691), (3355, 2702), (3369, 2717), (3383, 2714), (3390, 2690)]",4,0.009156,-0.009042,73805
6100_2_2,"[(1470, 3015), (1473, 3012), (1502, 3065), (1557, 3115), (1590, 3171), (1626, 3247), (1637, 3269), (1655, 3311), (1670, 3348), (1667, 3348), (1650, 3306), (1617, 3237), (1587, 3171), (1562, 3128), (1555, 3117), (1526, 3092), (1500, 3068), (1490, 3052), (1470, 3015)]",4,0.009156,-0.009042,73806
6100_2_2,"[(3390, 1883), (3390, 1888), (3330, 1906), (3229, 1938), (3226, 1938), (3224, 1938), (3224, 1936), (3225, 1933), (3311, 1906), (3354, 1893), (3390, 1883)]",4,0.009156,-0.009042,73807
6100_2_2,"[(1656, 1842), (1656, 1848), (1594, 1915), (1520, 1965), (1518, 1960), (1588, 1913), (1656, 1842)]",4,0.009156,-0.009042,73808
6100_2_2,"[(2261, 2140), (2262, 2105), (2265, 2091), (2275, 2060), (2275, 2053), (2263, 2020), (2132, 1834), (2112, 1801), (2115, 1799), (2189, 1906), (2252, 1995), (2277, 2039), (2279, 2050), (2279, 2057), (2268, 2108), (2266, 2113), (2267, 2133), (2261, 2140)]",4,0.009156,-0.009042,73809
6100_2_2,"[(3087, 1656), (3090, 1655), (3111, 1701), (3128, 1739), (3125, 1742), (3116, 1722), (3087, 1656)]",4,0.009156,-0.009042,73810
6100_2_2,"[(2192, 1613), (2178, 1625), (2166, 1644), (2151, 1665), (2150, 1671), (2169, 1671), (2198, 1672), (2219, 1673), (2218, 1677), (2191, 1676), (2168, 1675), (2162, 1673), (2154, 1675), (2149, 1675), (2145, 1667), (2153, 1657), (2167, 1635), (2177, 1624), (2177, 1617), (2188, 1610), (2192, 1613)]",4,0.009156,-0.009042,73811
6100_2_2,"[(1672, 629), (1692, 597), (1693, 589), (1703, 580), (1703, 595), (1693, 600), (1676, 629), (1672, 629)]",4,0.009156,-0.009042,73812
6100_2_2,"[(1314, 606), (1319, 596), (1332, 579), (1341, 569), (1344, 559), (1346, 549), (1351, 543), (1356, 543), (1361, 542), (1363, 548), (1358, 553), (1355, 559), (1347, 568), (1338, 579), (1325, 597), (1317, 610), (1314, 606)]",4,0.009156,-0.009042,73813
6100_2_2,"[(1864, 496), (1843, 543), (1838, 543), (1857, 491), (1864, 496)]",4,0.009156,-0.009042,73814
6100_2_2,"[(1738, 370), (1735, 365), (1753, 346), (1755, 358), (1738, 370)]",4,0.009156,-0.009042,73815
6100_2_2,"[(3245, 171), (3286, 134), (3306, 102), (3321, 43), (3348, 0), (3357, 0), (3325, 51), (3317, 87), (3314, 105), (3339, 89), (3351, 76), (3390, 45), (3390, 84), (3359, 106), (3327, 124), (3312, 140), (3274, 171), (3252, 189), (3245, 171)]",4,0.009156,-0.009042,73816
6100_2_2,"[(1709, 136), (1721, 170), (1751, 261), (1745, 263), (1713, 164), (1709, 136)]",4,0.009156,-0.009042,73817
6100_2_2,"[(795, 18), (796, 16), (830, 32), (881, 59), (928, 90), (931, 89), (934, 89), (940, 90), (946, 94), (950, 99), (952, 102), (958, 108), (1008, 140), (1005, 142), (971, 121), (933, 103), (926, 96), (891, 71), (875, 59), (795, 18)]",4,0.009156,-0.009042,73818
6100_2_2,"[(1769, 2184), (1801, 2217), (1819, 2226), (1850, 2253), (1858, 2252), (1914, 2184), (1917, 2187), (1860, 2255), (1859, 2259), (1861, 2267), (1912, 2325), (1929, 2359), (2014, 2399), (2013, 2401), (1933, 2363), (1931, 2363), (1930, 2363), (1930, 2365), (1951, 2449), (1953, 2463), (1948, 2468), (1941, 2433), (1927, 2366), (1926, 2360), (1909, 2332), (1900, 2319), (1850, 2261), (1813, 2229), (1790, 2216), (1772, 2196), (1774, 2206), (1778, 2220), (1782, 2238), (1786, 2252), (1791, 2265), (1795, 2276), (1799, 2290), (1802, 2300), (1806, 2310), (1809, 2318), (1813, 2328), (1818, 2342), (1820, 2353), (1823, 2366), (1826, 2382), (1830, 2398), (1835, 2413), (1842, 2429), (1850, 2444), (1863, 2464), (1874, 2483), (1880, 2492), (1897, 2494), (1907, 2496), (1916, 2497), (1922, 2498), (1912, 2508), (1904, 2505), (1897, 2501), (1894, 2500), (1890, 2499), (1886, 2498), (1883, 2498), (1878, 2497), (1873, 2493), (1868, 2487), (1864, 2481), (1859, 2471), (1857, 2465), (1854, 2460), (1847, 2450), (1842, 2446), (1838, 2447), (1838, 2451), (1839, 2457), (1840, 2462), (1841, 2468), (1841, 2475), (1841, 2478), (1842, 2486), (1843, 2498), (1843, 2505), (1843, 2512), (1848, 2516), (1840, 2524), (1838, 2494), (1837, 2471), (1834, 2447), (1831, 2437), (1829, 2428), (1817, 2387), (1805, 2330), (1792, 2303), (1784, 2274), (1769, 2233), (1763, 2206), (1754, 2170), (1746, 2136), (1738, 2099), (1730, 2065), (1713, 2016), (1703, 1994), (1688, 1973), (1683, 1943), (1670, 1898), (1657, 1850), (1653, 1823), (1652, 1798), (1649, 1764), (1645, 1743), (1641, 1703), (1623, 1684), (1557, 1601), (1517, 1522), (1505, 1515), (1480, 1494), (1466, 1481), (1441, 1457), (1419, 1437), (1408, 1421), (1392, 1396), (1394, 1399), (1383, 1407), (1374, 1412), (1369, 1415), (1338, 1421), (1294, 1428), (1266, 1436), (1205, 1462), (1189, 1472), (1184, 1471), (1172, 1456), (1166, 1446), (1150, 1455), (1139, 1533), (1134, 1533), (1145, 1452), (1128, 1437), (1106, 1416), (1078, 1364), (1086, 1361), (1111, 1412), (1149, 1444), (1162, 1439), (1164, 1442), (1152, 1421), (1150, 1374), (1146, 1347), (1141, 1346), (1133, 1345), (1125, 1344), (1120, 1344), (1118, 1340), (1124, 1340), (1142, 1341), (1152, 1343), (1158, 1344), (1167, 1345), (1181, 1348), (1193, 1351), (1201, 1353), (1215, 1358), (1224, 1360), (1236, 1364), (1243, 1364), (1251, 1364), (1259, 1365), (1268, 1367), (1282, 1370), (1294, 1375), (1299, 1375), (1305, 1375), (1321, 1375), (1335, 1376), (1350, 1376), (1365, 1377), (1378, 1377), (1386, 1381), (1381, 1369), (1372, 1345), (1368, 1333), (1361, 1320), (1354, 1304), (1349, 1292), (1344, 1282), (1334, 1264), (1326, 1248), (1314, 1218), (1306, 1199), (1298, 1180), (1294, 1164), (1291, 1150), (1286, 1127), (1282, 1115), (1276, 1102), (1270, 1088), (1266, 1072), (1266, 1064), (1270, 1057), (1273, 1047), (1276, 1037), (1279, 1023), (1282, 1011), (1284, 992), (1288, 977), (1298, 956), (1304, 936), (1310, 911), (1316, 887), (1319, 860), (1321, 829), (1323, 807), (1327, 784), (1331, 763), (1333, 735), (1341, 710), (1345, 697), (1349, 685), (1358, 666), (1365, 653), (1370, 643), (1372, 637), (1374, 632), (1378, 621), (1376, 612), (1375, 583), (1363, 567), (1364, 552), (1361, 540), (1369, 536), (1372, 520), (1367, 517), (1356, 516), (1349, 503), (1356, 495), (1367, 489), (1376, 481), (1378, 469), (1376, 455), (1376, 445), (1374, 436), (1370, 422), (1364, 413), (1360, 400), (1360, 392), (1360, 374), (1365, 368), (1366, 355), (1367, 339), (1374, 331), (1378, 319), (1380, 311), (1379, 302), (1382, 294), (1386, 279), (1388, 272), (1394, 261), (1399, 251), (1394, 249), (1387, 254), (1371, 259), (1352, 259), (1351, 255), (1361, 252), (1382, 244), (1405, 238), (1412, 231), (1434, 216), (1470, 205), (1487, 202), (1503, 204), (1516, 206), (1532, 204), (1544, 199), (1567, 189), (1573, 187), (1566, 190), (1559, 184), (1550, 182), (1539, 171), (1526, 163), (1521, 153), (1509, 125), (1498, 110), (1488, 94), (1469, 74), (1458, 68), (1444, 60), (1438, 59), (1437, 53), (1434, 43), (1443, 51), (1455, 57), (1466, 65), (1477, 80), (1484, 85), (1483, 68), (1481, 55), (1484, 47), (1498, 37), (1499, 41), (1493, 45), (1491, 52), (1493, 74), (1498, 104), (1508, 119), (1520, 132), (1531, 146), (1539, 162), (1551, 176), (1558, 179), (1570, 183), (1582, 184), (1586, 182), (1597, 168), (1637, 156), (1647, 154), (1655, 132), (1667, 122), (1680, 75), (1685, 45), (1680, 0), (1696, 0), (1696, 2), (1696, 11), (1698, 23), (1699, 33), (1754, 20), (1830, 0), (1864, 0), (1864, 10), (1764, 38), (1726, 37), (1699, 42), (1699, 48), (1697, 59), (1696, 68), (1695, 77), (1695, 87), (1694, 102), (1693, 115), (1693, 124), (1695, 147), (1695, 155), (1694, 166), (1693, 179), (1695, 191), (1696, 202), (1702, 218), (1704, 226), (1709, 241), (1715, 262), (1718, 276), (1722, 293), (1726, 303), (1738, 308), (1760, 305), (1775, 303), (1760, 323), (1752, 316), (1740, 316), (1732, 316), (1732, 321), (1732, 331), (1726, 340), (1726, 351), (1738, 370), (1736, 372), (1732, 378), (1730, 387), (1729, 395), (1729, 403), (1729, 413), (1730, 416), (1731, 424), (1732, 427), (1733, 431), (1735, 439), (1737, 444), (1742, 454), (1747, 466), (1751, 474), (1755, 485), (1757, 493), (1758, 504), (1759, 513), (1760, 523), (1763, 533), (1764, 548), (1765, 557), (1767, 564), (1769, 569), (1779, 585), (1786, 595), (1794, 608), (1804, 623), (1813, 639), (1818, 649), (1824, 658), (1832, 669), (1841, 677), (1849, 685), (1857, 690), (1866, 697), (1871, 700), (1889, 700), (1904, 699), (1916, 694), (1947, 686), (1958, 685), (1973, 683), (1985, 679), (1997, 675), (2005, 675), (2017, 670), (2021, 669), (2027, 667), (2033, 665), (2038, 662), (2042, 658), (2044, 657), (2050, 654), (2064, 650), (2071, 647), (2078, 644), (2091, 638), (2097, 634), (2105, 629), (2115, 622), (2126, 613), (2124, 615), (2069, 505), (2027, 423), (2043, 419), (2097, 534), (2134, 608), (2133, 609), (2141, 605), (2161, 597), (2172, 592), (2194, 584), (2211, 578), (2234, 571), (2230, 559), (2227, 533), (2213, 498), (2201, 446), (2195, 425), (2145, 315), (2114, 251), (2103, 217), (2027, 236), (2025, 245), (1957, 260), (1921, 266), (1870, 280), (1853, 284), (1839, 245), (1924, 229), (1980, 222), (1994, 222), (2016, 218), (2109, 192), (2194, 166), (2274, 144), (2258, 86), (2252, 62), (2248, 60), (2222, 70), (2190, 79), (2171, 86), (2109, 104), (2104, 96), (2156, 82), (2206, 68), (2249, 53), (2231, 0), (2258, 0), (2264, 22), (2267, 24), (2300, 18), (2348, 7), (2367, 2), (2370, 13), (2345, 19), (2309, 25), (2271, 32), (2286, 88), (2298, 138), (2317, 132), (2331, 130), (2338, 128), (2347, 121), (2446, 96), (2492, 84), (2562, 68), (2579, 65), (2622, 52), (2659, 41), (2691, 29), (2704, 23), (2746, 9), (2742, 0), (2781, 0), (2800, 62), (2827, 141), (2848, 206), (2862, 249), (2888, 315), (2904, 348), (2934, 368), (2985, 374), (3024, 359), (3049, 348), (3083, 315), (3134, 259), (3175, 214), (3214, 172), (3224, 197), (3180, 236), (3183, 244), (3236, 229), (3245, 250), (3194, 252), (3164, 265), (3148, 275), (3120, 301), (3068, 349), (3004, 406), (3019, 415), (3039, 424), (3025, 436), (3039, 452), (3022, 457), (2987, 462), (2970, 462), (2953, 465), (2937, 469), (2922, 473), (2904, 500), (2859, 555), (2864, 597), (2891, 633), (2922, 682), (2951, 725), (2954, 743), (2992, 781), (3058, 856), (3137, 933), (3127, 949), (3083, 912), (3018, 837), (2947, 763), (2888, 674), (2863, 638), (2856, 642), (2793, 675), (2776, 694), (2746, 725), (2713, 763), (2684, 802), (2629, 863), (2592, 903), (2615, 956), (2650, 1080), (2673, 1128), (2716, 1218), (2735, 1243), (2746, 1251), (2769, 1244), (2784, 1234), (2867, 1149), (2910, 1103), (2934, 1074), (2940, 1066), (2945, 1070), (2919, 1098), (2897, 1127), (2901, 1130), (2926, 1113), (2940, 1104), (2971, 1090), (2978, 1091), (2984, 1106), (2958, 1109), (2936, 1120), (2915, 1128), (2896, 1143), (2889, 1149), (2787, 1250), (2770, 1272), (2763, 1285), (2760, 1296), (2765, 1314), (2775, 1325), (2781, 1332), (2775, 1338), (2760, 1320), (2748, 1293), (2745, 1284), (2736, 1289), (2723, 1301), (2703, 1321), (2690, 1341), (2688, 1350), (2687, 1353), (2684, 1361), (2677, 1366), (2663, 1377), (2654, 1381), (2641, 1387), (2628, 1399), (2611, 1418), (2583, 1448), (2582, 1451), (2579, 1457), (2577, 1459), (2536, 1506), (2511, 1519), (2468, 1552), (2442, 1572), (2428, 1576), (2392, 1579), (2384, 1578), (2378, 1578), (2371, 1581), (2352, 1567), (2324, 1534), (2303, 1512), (2300, 1503), (2232, 1430), (2234, 1428), (2302, 1501), (2308, 1511), (2371, 1575), (2376, 1575), (2393, 1574), (2422, 1571), (2442, 1564), (2459, 1554), (2481, 1533), (2511, 1509), (2520, 1501), (2515, 1505), (2493, 1489), (2484, 1483), (2442, 1462), (2429, 1456), (2421, 1449), (2382, 1400), (2350, 1364), (2315, 1317), (2312, 1314), (2309, 1311), (2292, 1292), (2289, 1289), (2281, 1265), (2280, 1259), (2265, 1255), (2248, 1252), (2231, 1250), (2237, 1244), (2258, 1249), (2277, 1252), (2277, 1234), (2279, 1217), (2285, 1203), (2289, 1191), (2274, 1203), (2248, 1229), (2205, 1281), (2178, 1314), (2163, 1330), (2165, 1351), (2129, 1392), (2083, 1440), (2053, 1474), (2027, 1504), (1984, 1546), (1967, 1565), (1941, 1580), (1920, 1588), (1915, 1583), (1923, 1574), (1943, 1556), (1936, 1547), (1929, 1539), (1927, 1535), (1923, 1529), (1918, 1523), (1915, 1519), (1912, 1515), (1909, 1511), (1904, 1508), (1899, 1507), (1892, 1507), (1887, 1507), (1874, 1506), (1869, 1505), (1859, 1504), (1851, 1502), (1845, 1501), (1839, 1499), (1834, 1499), (1820, 1499), (1813, 1498), (1803, 1497), (1793, 1497), (1785, 1495), (1778, 1494), (1774, 1494), (1769, 1494), (1763, 1494), (1756, 1495), (1750, 1495), (1743, 1497), (1733, 1497), (1727, 1496), (1719, 1497), (1714, 1497), (1705, 1496), (1695, 1495), (1681, 1494), (1665, 1491), (1652, 1489), (1643, 1487), (1628, 1482), (1622, 1481), (1619, 1480), (1619, 1488), (1619, 1500), (1619, 1509), (1619, 1521), (1620, 1533), (1621, 1538), (1622, 1544), (1623, 1551), (1623, 1557), (1624, 1562), (1626, 1570), (1627, 1576), (1629, 1583), (1630, 1588), (1716, 1640), (1824, 1682), (1953, 1725), (1950, 1728), (1904, 1711), (1853, 1695), (1848, 1712), (1823, 1758), (1849, 1760), (1880, 1759), (1946, 1740), (1966, 1731), (2027, 1747), (2026, 1749), (1964, 1736), (1950, 1743), (1865, 1769), (1819, 1766), (1797, 1809), (1726, 1952), (1708, 1984), (1712, 1993), (1720, 2009), (1730, 2032), (1734, 2045), (1740, 2059), (1744, 2071), (1749, 2086), (1751, 2100), (1754, 2113), (1756, 2123), (1759, 2141), (1762, 2154), (1763, 2164), (1767, 2179), (1769, 2184)]",4,0.009156,-0.009042,73819
